age,gender,income,education,married,children,city,occupation,purchase_amount,most bought item,labels
32,Male,67547.27919356116,Master,True,0,South Zachary,Salesman,57.386406075474355,cream,books beauty
21,Female,63138.211285004785,Master,True,3,Jeffreyville,Unemployed,77.28699097799532,bat,electronics home sports books
59,Female,48842.6034380062,Bachelor,True,3,Morrisport,Lawyer,85.88638996820406,shoes,furniture electronics clothing
33,Male,47924.01620818699,Master,False,0,Jenningsfurt,Unemployed,87.48807884367056,shoes,clothing
21,Female,27398.9981144425,Master,True,1,Rosefurt,HR,101.39504891314589,dictionary,food books
30,Female,60348.00299502818,Bachelor,True,1,Caitlinfurt,Doctor,107.90550953037135,chair,home electronics furniture beauty books
46,Male,68026.20892514914,Master,False,1,South Travisborough,Retired,95.30641945076464,gloves,sports
60,Female,50355.45048301573,PhD,True,2,South Davidland,HR,80.53795275439836,maggi,beauty clothing food
53,Male,51878.592066901314,Bachelor,False,1,Johnsontown,Artist,102.76006274538867,novel,books furniture food sports
52,Female,42923.50008987043,PhD,False,1,Port Stevenmouth,Retired,97.11804152758342,monitor,electronics sports
35,Female,25532.630225369154,PhD,True,2,South Vincent,Doctor,140.89497689534107,gloves,furniture food home sports
61,Male,52071.45883876831,PhD,False,0,Crossburgh,Doctor,89.59455830889652,perfume,clothing electronics beauty
50,Female,36119.22414017058,Master,True,0,Kleinland,Doctor,105.75060810208139,perfume,food sports beauty
37,Male,41201.77474692266,Master,False,3,New Alexander,Artist,68.25885394360682,laptop,home electronics
32,Male,48668.72733203171,Bachelor,True,1,Scottton,HR,134.8095836718268,chair,sports furniture home
52,Female,69077.33065197415,Bachelor,False,0,West Randyville,Scientist,150.1002155978785,cream,beauty
34,Male,44289.75198740905,Master,True,0,New Joshuaport,Housewife,47.513300922927414,biscuits,books electronics food home sports
52,Female,61500.82638340999,PhD,False,3,Fordburgh,Scientist,154.72151779755467,monitor,electronics food sports
20,Female,52855.50529318164,High School,True,3,Schmitthaven,Scientist,94.99148929377586,bed,furniture books
35,Male,39432.81023455739,Master,True,0,East Brandonville,Businessman,65.41894462428998,shirt,clothing furniture
48,Female,38521.30859454559,PhD,True,2,Martinezborough,Salesman,88.5383185807902,pants,food electronics clothing
32,Male,49215.27702162126,High School,False,2,Mendezfort,Unemployed,81.52924067702746,lipstick,home electronics food beauty
28,Female,53971.515021248255,Master,False,1,Hollowayport,Artist,87.3343607744195,ball,sports furniture clothing home beauty
47,Female,67935.4174500432,PhD,False,2,New Morgan,Engineer,65.9834079744114,novel,beauty sports books
62,Male,41942.34658462829,Bachelor,True,0,South Kristinechester,Scientist,80.00079459790794,novel,books food home sports beauty
49,Female,68556.32951900417,Bachelor,False,0,Jensenburgh,Businessman,96.67401368244738,mobile,electronics
36,Female,51233.737373358046,PhD,False,0,Robertsville,HR,102.87105029289643,perfume,furniture beauty books
55,Male,61081.289996631655,Master,True,2,Rosshaven,Artist,117.302592127292,pants,clothing
43,Male,51594.723354488044,Master,True,2,Josephport,Retired,129.5434185715615,maggi,food electronics
62,Female,52373.20439375634,Master,False,3,Josefurt,Housewife,95.75321020682362,encyclopedia,home furniture clothing books
59,Male,31638.887388006326,Bachelor,True,3,Mullenmouth,Scientist,85.5266350751232,curtains,sports furniture home
39,Female,59052.90575809126,Master,True,3,New Carol,Businessman,114.8168892773967,lipstick,beauty
41,Male,29337.77865658134,High School,False,3,Port Thomas,HR,90.22116434893664,encyclopedia,books home
33,Female,72258.38200669081,High School,False,1,New Sarahtown,Lawyer,129.86228644314974,cream,electronics home beauty
48,Female,49748.307071369745,High School,True,3,Port Danielstad,Retired,112.25171935460439,table,furniture
61,Female,48472.754891980716,PhD,False,0,North Josephbury,HR,80.08305640431797,shirt,clothing furniture beauty
27,Male,48180.255114206884,High School,True,0,Richardsonmouth,Retired,98.14472492160672,shoes,food furniture clothing
33,Male,56197.65889167777,PhD,False,1,West Thomaschester,Artist,63.47224136098567,curtains,home sports books
34,Male,31188.851608730638,Bachelor,False,1,Lisaland,Unemployed,110.62772683045063,ball,sports food books
29,Male,40597.0115009189,Master,False,3,Port Robertfort,HR,105.97998849154837,carpet,beauty food home
20,Male,47778.881580752604,Bachelor,True,0,East Krista,Retired,69.0377343386811,dictionary,books furniture clothing
63,Male,45039.55229258654,PhD,False,3,Marcusburgh,Artist,65.2572123618172,laptop,electronics beauty books
18,Female,45686.46645338517,High School,True,3,South Kevinmouth,Housewife,87.06476539613644,table,furniture food beauty
28,Female,35062.976045668904,Bachelor,True,3,East Matthewport,HR,56.270923398122896,shirt,clothing furniture food
50,Female,51286.77006164503,Bachelor,True,2,Stephaniemouth,Scientist,95.3574689240146,carpet,food electronics home
25,Female,58301.840533189745,PhD,True,3,Lindaton,Artist,142.46749003448485,curtains,home food sports beauty
52,Male,59410.1153851423,High School,True,0,New Apriltown,Salesman,110.9098670367701,carpet,sports home beauty
52,Male,61775.02209050491,Bachelor,False,1,Michaelberg,Salesman,99.57026400903395,ball,beauty food home sports
26,Female,42447.51435100526,Master,False,3,Johnnystad,Unemployed,110.1091971314052,bed,books furniture home
18,Male,66935.9611165606,Bachelor,True,1,Josephstad,Businessman,109.60616662322194,laptop,electronics home books
63,Female,40160.12356543886,Bachelor,True,1,Katherinemouth,Salesman,120.85001457696404,novel,furniture sports books
46,Male,46185.84395554335,PhD,False,3,New Ginamouth,HR,86.71584623694007,perfume,clothing beauty
50,Female,28510.73368630551,Master,False,2,Lake Tammyshire,Housewife,142.5149938401202,table,food furniture
45,Male,49649.55824566794,Master,True,2,Carrport,Salesman,118.08647985008054,dictionary,home books
56,Male,57387.70386294932,PhD,False,0,Mccormickland,Doctor,90.41814528401274,ball,sports beauty
36,Male,44825.64318399921,PhD,False,0,Stevensborough,Housewife,92.72930180642015,biscuits,beauty food
25,Male,49877.32639271137,PhD,True,2,Reyesberg,HR,78.94793299222201,lipstick,books food home beauty
45,Female,57315.77653182078,Master,True,0,Fisherstad,Housewife,127.64318775603556,lipstick,electronics beauty
45,Female,49476.66160756553,Master,True,0,Joshuachester,Doctor,54.759988080862115,bed,furniture food beauty
36,Female,52454.08665800989,Master,True,1,New Amanda,Businessman,88.40796867436764,shoes,clothing food
39,Female,65374.51430072397,Master,False,2,North Emily,Lawyer,130.81236500825034,dictionary,food clothing books
43,Female,57160.45422682951,Bachelor,True,3,East Michellebury,Scientist,101.93893677435858,shoes,home clothing
57,Male,46716.816257306586,PhD,False,1,Dianeville,Scientist,119.86001621646953,gloves,sports electronics
46,Female,47705.93730841343,High School,True,3,East Scott,Lawyer,95.59115602836982,cream,beauty books
55,Male,56720.38177501842,Master,False,1,Gardnertown,Retired,115.90260232795579,sofa,books home
53,Male,42043.866309717996,Master,True,2,Benjaminmouth,Unemployed,89.71970590752638,encyclopedia,electronics clothing books
52,Male,50542.15622648748,PhD,False,3,East Devon,Engineer,55.789524269648886,chips,furniture food beauty
34,Male,53943.592836294454,Bachelor,False,2,West Alex,Unemployed,134.3338136301099,bat,clothing sports beauty books
44,Female,62918.47735895562,Bachelor,False,0,South Josephside,Housewife,91.34775371793725,shirt,food clothing
51,Male,51375.59642018304,High School,False,3,South Meganport,Doctor,134.1399393843139,carpet,home clothing
21,Female,60452.71380138495,High School,True,3,Kevinmouth,Retired,112.632025001856,biscuits,sports food
24,Female,46222.21566541244,PhD,True,0,Lake Michael,Engineer,126.82704398061132,shoes,beauty electronics clothing
24,Male,52114.30117320886,Bachelor,False,3,Amberberg,Doctor,76.89333925481627,gloves,books sports beauty
39,Female,47425.15798765414,High School,False,2,Nancyburgh,Unemployed,90.52764983923996,cream,electronics beauty
42,Female,49974.58079645256,High School,True,3,South Brandiland,Engineer,109.94156139798991,encyclopedia,furniture clothing home beauty books
48,Male,50456.836857849645,Master,True,0,New Calebbury,Engineer,73.74067981727379,shoes,clothing food sports beauty books
53,Female,60552.020301781056,Master,False,0,Sandovalmouth,HR,82.88832226912865,chips,food
24,Female,57390.98178851427,Master,True,3,Masonshire,Unemployed,101.66933197553647,curtains,home books
23,Male,46629.93437719729,PhD,True,0,Port Edwardberg,Unemployed,91.01090129645894,maggi,sports electronics food beauty
27,Male,29920.101430961942,High School,False,1,West Andrewfurt,Housewife,135.35040726233873,gloves,beauty sports
21,Male,64159.11303189024,Bachelor,False,3,West Zacharyberg,Housewife,112.15750858655747,lipstick,books electronics beauty
36,Male,30899.228749243513,Master,False,2,East Walterview,Engineer,93.37837905885479,bat,electronics sports
32,Female,48455.543312829075,Bachelor,False,1,East Samanthatown,Businessman,100.44610266872418,maggi,furniture food sports books
50,Male,47512.42680181934,Master,False,0,Santosland,Unemployed,97.8490428494187,chair,clothing furniture sports
56,Male,59499.2866755638,Master,False,2,Lake Richard,Retired,129.42242325064703,dictionary,food electronics books
29,Female,59530.45264218691,Bachelor,True,0,West Leslie,Retired,103.69060899981721,mobile,home electronics
63,Female,40634.444521202975,Master,False,2,New Kaylee,Businessman,104.70003522150876,bat,sports food
64,Female,51370.110613636156,PhD,True,0,Colonburgh,Artist,89.48289194348078,monitor,beauty electronics books
39,Female,46453.85283402358,High School,False,0,East Dakota,Scientist,56.27500100738504,lipstick,books furniture beauty
57,Female,42605.968417282726,Master,False,0,Burtonchester,Doctor,107.47027363850768,laptop,electronics
54,Female,41498.105484637694,Bachelor,True,2,Graychester,Artist,71.96301397962077,perfume,furniture clothing home beauty books
27,Male,46322.0575018827,Bachelor,True,3,Jensenstad,Housewife,86.75938698532204,table,clothing furniture sports
64,Male,45891.487456879884,High School,False,1,Andradefort,Unemployed,91.19559345688427,maggi,food electronics home sports
59,Female,65722.68156374464,Bachelor,True,1,Patrickchester,Unemployed,128.38618133000526,ball,home sports
63,Female,68354.5825613484,Master,False,2,North Travisshire,Lawyer,76.07885389728452,bat,sports
27,Male,37657.74053960543,Master,False,2,Markborough,Artist,98.80589114881789,lipstick,beauty electronics food sports
23,Male,50250.66229046997,PhD,True,2,Collinsside,Doctor,84.96798229922769,mobile,books electronics clothing home sports
39,Male,46240.10913348,High School,False,0,Lake Emmafurt,Retired,135.08512910701018,dictionary,electronics home sports beauty books
43,Female,44907.86209683854,Master,False,1,Beverlyfort,Salesman,109.65881051432788,table,furniture electronics beauty
46,Male,64748.02191999898,Master,False,2,Lovefurt,Unemployed,116.83000411308308,shirt,clothing sports
25,Female,58482.832825716614,Bachelor,False,0,New Valerie,Doctor,100.72838732000015,shirt,food electronics clothing
35,Male,51898.02080895441,PhD,True,2,Port Amanda,Doctor,91.10070356106237,mobile,home electronics clothing
37,Male,45225.78329057563,Master,False,3,Lake Danielville,Salesman,130.55234167510773,novel,sports furniture beauty books
62,Female,61686.10488418382,PhD,True,3,New Glenda,Businessman,92.84674106775407,encyclopedia,beauty books
56,Male,54543.97171278544,High School,False,2,West Kevin,Retired,73.61892492449914,encyclopedia,books food
34,Male,52249.66507573619,Master,True,0,West Angel,Housewife,105.658991612885,bed,electronics furniture sports
64,Male,36821.33729264273,Bachelor,True,0,North Virginia,Engineer,69.79747398471918,cream,furniture beauty
21,Male,47161.65488950144,High School,False,3,New Amber,Lawyer,109.39983168723185,shirt,clothing furniture
56,Female,45431.703874904524,Master,False,2,Port Juliamouth,Scientist,101.90741863889158,biscuits,food books
61,Female,40044.58820310812,High School,True,0,Lake Matthew,Unemployed,113.07721044952795,curtains,home clothing beauty
58,Male,73513.39333892296,PhD,True,3,Moranport,Lawyer,116.15187293421741,gloves,sports home
45,Female,38363.08179988364,Master,False,0,Ericland,Engineer,98.46749924305765,perfume,beauty
28,Male,64971.84182288026,PhD,False,3,Michellefurt,Retired,105.29055981478888,bat,books electronics food home sports
56,Female,44348.84138102881,Master,True,2,Lake Sean,Engineer,78.87925114447552,laptop,electronics
33,Female,43061.64940422977,High School,True,0,Lake Ashleytown,Artist,127.64805991518537,novel,furniture clothing food home beauty books
51,Male,53486.63351867767,High School,False,2,Mitchellbury,Engineer,107.43195516663684,shoes,clothing
36,Male,45811.31769034883,High School,True,3,South Biancahaven,Businessman,102.89624664134055,chips,food
51,Male,63098.969578033386,PhD,False,1,Flemingmouth,Lawyer,78.69497666019541,laptop,home electronics clothing beauty
40,Male,48174.0683229948,High School,True,1,Williamview,Salesman,75.74279291622372,curtains,sports home beauty
64,Male,32321.497303143926,PhD,False,3,East Amyburgh,Doctor,96.93828420455544,perfume,beauty electronics home books
42,Female,45170.91878706779,Master,True,2,Anthonymouth,Unemployed,76.88570941315865,dictionary,books home sports
42,Male,54757.65271430474,PhD,True,1,Richardhaven,Retired,119.47831900118138,ball,electronics sports books
30,Female,41629.5398181769,Bachelor,False,3,Bryanmouth,Businessman,118.6111001658129,novel,furniture food books
23,Male,60663.89348962556,Bachelor,True,1,Richmondshire,Unemployed,98.33421921901989,bat,clothing sports
26,Female,47247.47493025682,High School,True,1,Welchland,Housewife,80.46110813069016,lipstick,food beauty
37,Male,28945.447474009106,Bachelor,True,3,Braymouth,Engineer,75.32969419760005,perfume,home electronics beauty
20,Female,61830.528631131136,Master,False,1,Valdezshire,Housewife,105.72331348241252,ball,sports books
33,Male,43988.19811660803,PhD,True,3,New Dianashire,Retired,141.1723186936755,shoes,beauty clothing
41,Male,36747.1525209805,High School,False,3,New Marthaberg,Artist,95.70202264470677,novel,books electronics food home
53,Male,34314.17917251573,Bachelor,False,1,Lake Cindy,Lawyer,96.24220371146916,mobile,electronics food
41,Female,52459.68039800273,PhD,True,0,South Stacy,Businessman,100.25197385432752,bed,furniture sports beauty
55,Female,59099.57775260885,PhD,False,2,Jacobburgh,Retired,108.90597957629566,curtains,clothing furniture food home books
35,Male,38112.956404547345,Master,False,0,South Lorraine,Scientist,81.5748378352676,pants,food electronics clothing
56,Male,48651.43455091765,Master,False,0,Cruzport,Scientist,102.69884202709436,encyclopedia,home food books
20,Male,41225.92997448343,Master,True,2,West Aimee,Housewife,58.10285900305949,pants,sports furniture clothing home beauty
49,Female,59344.5811843784,Master,True,3,New Michellefort,Salesman,94.8087597994815,perfume,beauty
45,Male,42395.70803402599,Master,True,2,Lake Garrett,Unemployed,115.65463938384431,bat,books sports beauty
59,Male,51452.53855134162,PhD,True,1,Port Justin,Scientist,86.0479059726877,sofa,electronics home beauty books
59,Female,53678.04381726076,PhD,True,2,West Carrieview,Businessman,81.96431522635423,biscuits,furniture food
18,Female,44881.10927621864,Master,False,0,Johnsonview,Unemployed,84.09060740840144,pants,clothing home books
21,Female,40084.10441610245,Master,True,1,Castillostad,Housewife,79.75326443871772,mobile,food electronics furniture sports beauty
64,Male,43973.55008493944,Master,True,1,South Erica,Salesman,82.24469284775813,shirt,home electronics clothing
27,Female,54162.518497704325,High School,False,3,West Mckenzieborough,Artist,101.36380253679779,ball,sports electronics books
36,Male,42746.84587125786,PhD,False,2,Garyfurt,HR,85.85883218940333,table,beauty furniture sports books
59,Female,51890.2872349272,Master,False,3,Chaneystad,Doctor,95.02903847874539,carpet,books home
38,Male,53990.72471829079,Master,True,0,West Robert,Housewife,102.79946236937433,mobile,electronics beauty
64,Male,56949.73704120083,Bachelor,False,0,South Carolynside,Housewife,104.97875425822704,bed,furniture electronics
48,Female,51428.476388078605,PhD,True,0,Davidborough,Engineer,110.24752036226852,ball,clothing electronics food sports
56,Female,44928.44333791607,Bachelor,False,1,Melissaberg,Engineer,107.88263877447532,curtains,food home books
64,Male,49157.077152678445,Bachelor,False,3,East Barbaraburgh,Unemployed,96.07804695844678,encyclopedia,home books
19,Male,51009.24539969646,Master,True,2,Tammymouth,HR,130.176055880121,novel,sports electronics beauty books
59,Male,33044.95188489255,PhD,False,3,East Lindafort,Retired,103.53947088391035,maggi,beauty furniture food books
54,Male,58995.94798576523,Master,True,2,Port Ryan,Scientist,121.49268200731814,novel,books electronics sports
41,Male,50891.77881833846,PhD,True,0,North Davidburgh,Engineer,130.04988856657795,chips,electronics furniture clothing food sports
27,Female,58940.332769120054,PhD,False,3,East Christopherstad,Retired,100.1527859386344,bed,furniture electronics food home
54,Female,67071.87088156326,Bachelor,False,0,South Ashleyhaven,Scientist,82.32272480346194,pants,clothing
41,Female,56957.35193003291,High School,True,1,Tuckerbury,Salesman,41.975823091935425,sofa,food home sports beauty
28,Female,48261.63545013206,High School,True,2,North Joshua,Housewife,79.90360833403892,carpet,home
43,Male,48961.90600566573,PhD,True,3,Xavierbury,HR,94.51203628352928,ball,sports
33,Female,56901.84719924685,Bachelor,False,3,Sarahmouth,Unemployed,115.34786223927557,lipstick,beauty
55,Male,41957.92957957794,Master,False,0,North Markbury,Retired,114.98490592290315,bed,books furniture food
43,Female,52565.61536438526,PhD,False,3,East Samuel,Businessman,101.29028073237842,novel,electronics food sports books
45,Male,39452.161582983856,Master,True,2,Alexiston,Scientist,91.51432876029803,monitor,furniture electronics books
51,Female,42604.10554862373,PhD,True,3,Janeborough,Lawyer,91.28386848458584,shirt,clothing
31,Female,38102.45561787404,Master,False,2,South Tylerhaven,Housewife,93.402013278787,maggi,food electronics clothing beauty
37,Female,50318.20825127652,Bachelor,True,2,Englishshire,Artist,127.03661662488274,dictionary,home food sports books
46,Female,58864.68402354271,High School,False,2,Kelliehaven,Retired,93.64940231186462,laptop,sports electronics home beauty
35,Female,38610.66206403775,PhD,True,3,Graytown,Lawyer,88.02995166616932,lipstick,beauty electronics
27,Male,52399.283682960886,PhD,False,1,Lake Becky,HR,106.1167128038864,encyclopedia,books home beauty
23,Female,37874.864649034345,Bachelor,False,1,West Elizabeth,Doctor,92.39978577046698,monitor,electronics beauty
46,Female,43494.165780795716,Bachelor,True,1,North Andrew,Housewife,99.22592182255782,perfume,furniture home sports beauty
25,Male,37364.32371589512,PhD,True,2,Michaelberg,HR,95.6491386518574,shoes,clothing
57,Female,66021.79156986217,Bachelor,True,1,East Deannaberg,Housewife,99.43765561962559,laptop,food electronics home
45,Male,47324.47188544186,High School,False,2,Perryview,Doctor,76.76475259303902,sofa,home electronics beauty
24,Female,45799.425423911125,High School,False,2,Glovermouth,HR,124.49628766831741,bed,sports furniture
19,Female,53929.9266212794,High School,False,1,Lake Anthony,HR,135.06753914110413,table,beauty furniture
32,Male,43606.4855511904,Bachelor,True,3,West Richard,Housewife,33.15460762453873,encyclopedia,books sports
54,Male,52316.526988769154,High School,True,3,Claytonstad,Salesman,103.70559301035252,mobile,electronics furniture food home sports
51,Male,36943.241990731,Bachelor,True,1,Tinaburgh,Doctor,130.89617655787703,carpet,furniture home
31,Male,35741.448957622626,High School,True,0,Kellyfurt,Scientist,82.55091133309779,shoes,clothing books
61,Male,34246.77306326943,Master,True,3,Solisfurt,HR,103.35744082070975,bed,food furniture
56,Female,45494.22559124395,Bachelor,False,0,Dawsonmouth,Engineer,85.1590227224369,biscuits,home clothing food
64,Female,68740.44200637276,PhD,True,0,Lake Garyport,Salesman,101.4346500112247,bat,sports clothing
18,Female,44348.446679939334,Bachelor,True,0,Ericfurt,Retired,97.64998780156691,perfume,beauty
61,Male,39160.08367652033,Master,False,0,Port Jose,Housewife,105.59148548653422,shirt,books clothing
